,scale_factor,int_measures,DS1,DS2,DST
0,0.2802692925480187,0.24999999999999997,0.0998337801525585,0.025460929023424086,0.05242670646520671
1,0.44843086807682986,0.3999999999999999,0.25374748063508995,0.05803605863513674,0.1382967112810961
2,0.616592443605641,0.5499999999999998,0.3593978566631389,0.09202348346720135,0.19818657293681938
3,0.7847540191344522,0.6999999999999998,0.5483068836577337,0.16263906382413928,0.3041990020509001
4,0.9529155946632634,0.8499999999999998,0.6741826613623603,0.21769805296739875,0.3744780207247774
5,1.1210771701920745,0.9999999999999997,0.8280295313742402,0.3076677804449649,0.5141545874300928
6,1.2892387457208858,1.1499999999999997,0.9732705127092203,0.38474290925753424,0.6429575807056156
7,1.457400321249697,1.2999999999999998,1.175934892014086,0.4481742559960974,0.7489599637479145
8,1.6255618967785084,1.4499999999999997,1.2355156244751835,0.4471602416289177,0.7472654082184033
9,1.7937234723073197,1.5999999999999999,1.4331813972324767,0.6180465089641762,1.0328395367545729
10,1.961885047836131,1.75,1.6521352152318558,0.7330670041915642,1.2250543835094516
11,2.130046623364942,1.8999999999999997,1.7752188736481618,0.8411921075896054,1.394096087552364
12,2.2982081988937533,2.05,1.996702504062425,0.9611708969642385,1.5896111140624176
13,2.382288986658159,2.125,2.9848265199737756,1.4648866484454122,2.4357715894578886
