,scale_factor,int_measures,DS1,DS2,DST
0,0.5130858845866747,0.25,0.12635805139342285,0.031039646721592224,0.06721709487362677
1,0.8209374153386795,0.39999999999999997,0.2446858941290683,0.0545153574911718,0.13308406034413184
2,1.1287889460906844,0.55,0.3109293509391117,0.06663953137476994,0.1703729982002115
3,1.4366404768426893,0.7000000000000001,0.34682239435811607,0.08643190214139529,0.19056498640242897
4,1.7444920075946941,0.8500000000000001,0.533909020857689,0.16008538793620522,0.2962103396159495
5,2.052343538346699,1.0,0.5560295158219273,0.17001147920542775,0.30842167352491495
6,2.3601950690987037,1.1500000000000001,0.7502482432508709,0.24115000289611843,0.4165748737076518
7,2.6680465998507086,1.3,0.820224826702229,0.3025503712786983,0.5056027026835409
8,2.9758981306027135,1.4500000000000002,0.9400624127602568,0.36756531661012326,0.614251493744223
9,3.2837496613547184,1.6,1.4342991466246626,0.5902879066296001,0.9864511475955623
10,3.5916011921067232,1.7500000000000002,1.6451785931406289,0.7391903367490281,1.2352873026673394
11,3.899452722858728,1.9000000000000004,1.7649249439605212,0.7893960444635184,1.299648852102795
12,4.207304253610733,2.0500000000000003,1.7655278335677227,0.8131479325488907,1.2979195182034957
13,4.5151557843627375,2.2,2.0714852148612195,0.997807940806439,1.6607996301027075
14,4.823007315114742,2.35,2.442240756665381,1.2158852991382887,1.7547909082861342
