,scale_factor,int_measures,DS1,DS2,DST
0,0.38234602015128677,0.25,0.15553951778025643,0.03235099933525662,0.08336302359172161
1,0.6117536322420588,0.4,0.3314197295695012,0.07690954033195602,0.182117262655516
2,0.8411612443328309,0.55,0.44450079412679155,0.12067803337006379,0.2462222205160798
3,1.0705688564236029,0.7,0.626103804639735,0.20007795562593914,0.347737320539512
4,1.2999764685143749,0.85,0.8232536930621731,0.2923918948891693,0.4886265109307911
5,1.5293840806051469,0.9999999999999999,0.9831934697258635,0.36515686862020347,0.6102266505162025
6,1.7587916926959188,1.15,1.1735508810727104,0.41538353772054815,0.6941622263893964
7,1.9881993047866908,1.2999999999999998,1.239490278782362,0.4589795598275867,0.7670170918797631
8,2.217606916877463,1.4499999999999997,1.3982927649805765,0.5932789048902571,0.9914495113322143
9,2.447014528968235,1.5999999999999996,1.5671354546351741,0.6553993701352765,1.0952612336153398
10,2.6764221410590068,1.7499999999999998,1.3188309445542705,0.46245103916070135,0.7728184046519626
11,2.7911259471043928,1.8249999999999997,1.4231802759226735,0.58210946617259,0.9727838644211131
12,2.848477850127086,1.8624999999999998,1.6788752199218413,0.7090075141422371,1.1848477126575359
13,2.862815825882759,1.8718749999999995,2.6039469115740013,1.2715630372961408,2.1249542863631117
