,scale_factor,int_measures,DS1,DS2,DST
0,0.4751218486211413,0.25,0.13991994707812308,0.031651078704064604,0.0746540612764265
1,0.7601949577938261,0.39999999999999997,0.2821981108808789,0.06265692767788197,0.15431407685949
2,1.0452680669665109,0.5499999999999999,0.4147006573595978,0.10760240167789471,0.2294007942238999
3,1.3303411761391957,0.7,0.505762058890826,0.1505968238745408,0.2805706553149598
4,1.6154142853118805,0.85,0.5217661979153059,0.16288056409460322,0.28915235310812676
5,1.9004873944845653,1.0,0.6243802819755603,0.20279427037286252,0.34663133124006473
6,2.18556050365725,1.15,0.7137025279839818,0.23619730142067466,0.3963424119244174
7,2.4706336128299347,1.2999999999999998,0.8857265043701854,0.3105951774893549,0.5190466649086822
8,2.7557067220026195,1.4499999999999997,0.9592517467310007,0.35533495634806156,0.5938129030488721
9,3.0407798311753043,1.5999999999999999,1.2297470996399864,0.4624802690916557,0.7728672518307887
10,3.325852940347989,1.7499999999999998,1.3530708131729436,0.585823326565959,0.9789902288170341
11,3.610926049520674,1.9,1.833363037137632,0.8514990235958626,1.422970349839316
12,3.8959991586933587,2.05,1.859650923553828,0.8649150699019275,1.319506068947281
13,4.1810722678660435,2.1999999999999997,2.041181472272311,0.9256072970675123,1.364070647533159
14,4.466145377038728,2.3499999999999996,20.767146943974158,9.974680629730988,16.10195048220485
