,scale_factor,int_measures,DS1,DS2,DST
0,0.7988896766749756,0.25,0.15435689202474784,0.03401999357082947,0.08266566595516212
1,1.278223482679961,0.4,0.2885071418032764,0.05756063698310376,0.1575281553520128
2,1.7575572886849464,0.55,0.36877600855645803,0.0718597471447226,0.2026737295231482
3,2.236891094689932,0.7000000000000001,0.4634165530714759,0.10481009320718666,0.2564726418902131
4,2.7162249006949173,0.8500000000000001,0.5404240146925626,0.13802139884943962,0.29955860859098843
5,3.1955587066999027,1.0000000000000002,0.5946309519989204,0.17212312151943374,0.3300133550342802
6,3.674892512704888,1.1500000000000001,0.9675918768111569,0.3498832157641093,0.5847023051609036
7,3.734809238455511,1.1687500000000002,1.3768132172202492,0.48718502983819695,0.8141522575302049
8,3.764767601330823,1.178125,1.719348690920013,0.7576570164635391,1.2661476289455291
9,3.7797467827684788,1.1828125000000003,1.822263707508933,0.8237455421321613,1.3765905183500367
