,scale_factor,int_measures,DS1,DS2,DST
0,0.8286418074518658,0.25,0.15291593328034597,0.03344563669349193,0.08196722613729202
1,1.3258268919229852,0.4,0.3091702635215492,0.07067354861524269,0.1695622279622997
2,1.8230119763941046,0.5499999999999999,0.422012926984702,0.11323515480553563,0.23355637045665664
3,2.3201970608652243,0.7000000000000001,0.6108187771123259,0.18869651285404784,0.3391751020099361
4,2.8173821453363437,0.8500000000000001,0.7807088682952654,0.26873367628160544,0.4490904190790192
5,3.314567229807463,1.0,0.8451396951469319,0.3021004515636227,0.5048508258209496
6,3.8117523142785825,1.15,1.1190234701643973,0.3739293096152274,0.6248865891488022
7,4.308937398749702,1.3,1.3658311340312896,0.5612189758555343,0.9378730219057091
8,4.806122483220822,1.4500000000000002,2.036400500015644,0.7810159217608258,1.1328797687713357
9,5.303307567691942,1.6000000000000003,2.573476654754169,0.9954826064185119,1.4367011660871385
10,5.8004926521630615,1.7500000000000004,3.1407806917999013,1.2633875864824793,1.8233471956377922
