,scale_factor,int_measures,DS1,DS2,DST
0,0.35223097063857356,0.24999999999999997,0.08977286315848806,0.024087122268568465,0.046790056890744
1,0.5635695530217177,0.4,0.15213194541995265,0.03713512174149615,0.08148933487052498
2,0.7749081354048619,0.55,0.219058948973679,0.05521957965389879,0.11885489116339608
3,0.9862467177880061,0.7000000000000001,0.2865526436528143,0.07024011810438453,0.15689378066773105
4,1.1975853001711503,0.8500000000000001,0.35621578828860134,0.09260746758178387,0.19637521785911413
5,1.4089238825542945,1.0,0.4464822589583939,0.12200700177953812,0.24706415757573727
6,1.6202624649374386,1.1500000000000001,0.5898824711894594,0.16547070058316718,0.3272321490660029
7,1.8316010473205828,1.3,0.7530113510140717,0.24231817596011843,0.41824792601386057
8,2.042939629703727,1.4500000000000002,0.9006128940024793,0.3178730411108078,0.5312089620535078
9,2.254278212086871,1.6,1.0925765815737611,0.3870791324846332,0.6468617265597458
10,2.465616794470015,1.75,1.220422099466016,0.45345706929162577,0.7577882612267871
11,2.676955376853159,1.8999999999999997,1.3599649038296429,0.6002094915324525,1.0030314615465425
12,2.888293959236303,2.05,1.373682737279197,0.6007289526740104,1.0038995515640847
13,3.099632541619447,2.1999999999999993,1.58314741008897,0.6816824209307032,1.1362134486542452
14,3.3109711240025907,2.349999999999999,1.9732856328952948,0.8456975094316855,1.3276741935524028
15,3.4166404151941627,2.4249999999999994,3.3533451937720855,1.462027250703594,2.110028083257092
