,scale_factor,int_measures,DS1,DS2,DST
0,0.24765501102227697,0.25,0.13712440113326096,0.031804909665148956,0.07319506443345707
1,0.3962480176356431,0.39999999999999997,0.21870134733247268,0.051095025416356424,0.11858304721816991
2,0.5448410242490093,0.5499999999999999,0.2901407755303173,0.07010513194812011,0.15893304312945158
3,0.6934340308623754,0.7,0.3501416410671491,0.09097800646936585,0.19309274550776054
4,0.8420270374757416,0.85,0.4008968431875678,0.1131657157964709,0.22193590754328635
5,0.9906200440891078,0.9999999999999999,0.44155790848932314,0.13232105022624896,0.24472664594481164
6,1.139213050702474,1.15,0.4836611049998777,0.1520257516834947,0.26826192508803914
7,1.2878060573158403,1.3,0.5324317157169678,0.1759830291501572,0.29556752391744495
8,1.4363990639292066,1.4500000000000002,0.5846962703383032,0.20194891700882114,0.3374840288978454
9,1.5849920705425729,1.6000000000000003,0.637238308200356,0.22882734405740612,0.3824015257834418
10,1.7335850771559391,1.7500000000000004,0.6829175211229739,0.2527864650375837,0.42244046630862425
11,1.8821780837693054,1.9000000000000006,0.7288155940664393,0.2769965086906351,0.4628987326506399
12,2.0307710903826717,2.0500000000000007,0.7705084280379046,0.3001338937632466,0.5015644410293817
13,2.179364096996038,2.2000000000000006,0.8072339211790615,0.3220044163483556,0.5381130503779602
14,2.327957103609404,2.350000000000001,0.8378117926631957,0.345050378361076,0.5715828155412939
15,2.4765501102227705,2.500000000000001,0.861495573490631,0.361983504635726,0.5975523993373724
16,2.6251431168361368,2.650000000000001,0.8865784951656277,0.38013091784786374,0.6248672830458885
17,2.773736123449503,2.800000000000001,0.910277908851695,0.3978427004102847,0.6511170449489694
18,2.9223291300628693,2.950000000000001,0.9374165514367959,0.41757267244253127,0.6785601225500604
19,3.0709221366762356,3.1000000000000014,0.9576650115798556,0.4324346282909821,0.7002701091220497
20,3.219515143289602,3.2500000000000013,0.9779095635082574,0.4486281906093803,0.7228799175509446
21,3.368108149902968,3.4000000000000017,0.9940114078991871,0.46214118452405367,0.7406342753277001
22,3.5167011565163344,3.5500000000000016,1.2009357411812647,0.4730788062655217,0.7550068131800443
23,3.6652941631297007,3.7000000000000015,1.2150365796673022,0.4774671650715021,0.7540671810435485
24,3.813887169743067,3.850000000000002,1.3247206240438651,0.5826072148216378,0.9736156699189944
25,3.9624801763564332,4.000000000000002,1.6029737830489665,0.7154122897629898,1.1955509613438553
26,4.1110731829697995,4.150000000000002,1.946255725748407,0.8623487151360963,1.4411016558523955
27,4.259666189583165,4.300000000000002,1.8976413977277107,0.8484335472590242,1.3795524989974308
28,4.296814441236506,4.337500000000001,1.9675717122619207,0.8801559746462871,1.4071294185531191
