,scale_factor,int_measures,DS1,DS2,DST
0,0.412514111625198,0.25,0.11360320203559812,0.026055666966844044,0.05980869805742726
1,0.6600225786003169,0.4,0.2137140746074083,0.04289343862299152,0.11553800544636499
2,0.9075310455754357,0.55,0.39401447717484284,0.07803183039291621,0.21696653096494806
3,1.1550395125505546,0.7000000000000001,0.4796004699702234,0.11732406778178814,0.2656257314153841
4,1.4025479795256734,0.8500000000000001,0.49663246944975525,0.1363134859952169,0.2752809530686799
5,1.6500564465007923,1.0000000000000002,0.5616886106467005,0.16377432397824077,0.3112223587567833
6,1.8975649134759112,1.1500000000000001,0.6460904144007094,0.21624929201297707,0.3583426973835266
7,2.14507338045103,1.3,0.7297691984429895,0.26032238642416217,0.40506912201320655
8,2.3925818474261487,1.4500000000000002,0.8136316685741953,0.29015226003381106,0.451791217917644
9,2.6400903144012675,1.6,0.8950046059682598,0.3046748910416419,0.4971497653707081
10,2.8875987813763864,1.7500000000000002,0.9773467805975065,0.3083438173343961,0.5430537322043216
11,3.1351072483515052,1.9000000000000001,1.116510488139308,0.3914483824160656,0.6541633357585563
12,3.382615715326624,2.0500000000000003,1.2142588449503617,0.4387285638653983,0.7331749311604026
13,3.630124182301743,2.2,1.3070750348630287,0.4870520510633155,0.8139300319626227
14,3.877632649276862,2.35,1.3998521426291157,0.5983004308702607,0.9998411622707176
15,4.125141116251981,2.5000000000000004,1.5163638380131916,0.6530304552685116,1.0913024555976447
16,4.3726495832270995,2.6500000000000004,2.075031398729264,0.9799294409661382,1.63759499516613
17,4.620158050202218,2.8000000000000003,2.0604693909135836,0.976251221834059,1.631448192151539
18,4.867666517177337,2.95,2.05076138570313,0.9441196006070864,1.5777518953487957
19,4.991420750664897,3.025000000000001,66233212.68837073,31779789.747495584,51234631.758519225
