,scale_factor,int_measures,DS1,DS2,DST
0,0.24320234826727102,0.25,0.09860191089235922,0.024056089791066094,0.05152221932579575
1,0.3891237572276336,0.39999999999999997,0.16613781428980082,0.03773426363386859,0.08924944061267397
2,0.5350451661879962,0.55,0.2804104934963131,0.06045556770614639,0.15317367419436526
3,0.6809665751483589,0.7000000000000001,0.3821284239354898,0.08776599142174459,0.2106271128473728
4,0.8268879841087216,0.8500000000000001,0.47914320885523826,0.12924238265621216,0.2652469679566693
5,0.9728093930690842,1.0000000000000002,0.5724127516682324,0.1718537637114099,0.3176375295661015
6,1.1187308020294469,1.1500000000000001,0.65738124654765,0.21224862701708208,0.36510200184962
7,1.2646522109898095,1.3000000000000003,0.736925139481774,0.2507436472281374,0.419026640699418
8,1.4105736199501722,1.4500000000000004,0.81222080308266,0.2864967483378945,0.4787749215361297
9,1.5564950289105348,1.6000000000000003,0.8837372231092671,0.3213387236180919,0.5370005875435714
10,1.7024164378708975,1.7500000000000004,0.9536434586967812,0.35420357162042737,0.5919222057291197
11,1.8483378468312601,1.9000000000000004,1.0742314219691438,0.37698489229935994,0.6299928822161054
12,1.9942592557916228,2.0500000000000007,1.1630651411453163,0.41527948162436856,0.6939883345404565
13,2.1401806647519854,2.2000000000000006,1.2309781872572543,0.4483761821764395,0.7492974097807588
14,2.286102073712348,2.3500000000000005,1.2928022349320396,0.4800804155201864,0.8022794834677285
15,2.4320234826727103,2.5,1.539015850170917,0.7117408301804654,1.1894154544533093
16,2.5779448916330727,2.65,423.5718718462984,203.23588448299242,327.6153241637214
