,scale_factor,int_measures,DS1,DS2,DST
0,1.5908004150200867,0.25,0.19110388034652354,0.03180859669217894,0.10280744094456709
1,2.5452806640321386,0.39999999999999997,0.2625909887631957,0.05639676545063875,0.14311285098585147
2,3.4997609130441907,0.5499999999999999,0.5308762462830866,0.13763405617645624,0.29402216900588857
3,4.454241162056243,0.7,0.6948493004738253,0.21166382356315958,0.3858582393871915
4,5.408721411068295,0.85,0.7890685394487117,0.25461891747148585,0.43838732020438226
5,6.363201660080347,1.0,0.8813571203825495,0.2969910514394046,0.49631232526985747
6,7.317681909092399,1.15,0.9562541460883204,0.3297082749761562,0.5509872429523922
7,8.27216215810445,1.2999999999999998,0.998884951577704,0.36113653434670867,0.6035081267022032
8,9.226642407116502,1.45,1.533688953592073,0.6243390350953493,1.0433552013203824
9,10.181122656128554,1.5999999999999999,1.4873140784603327,0.6567129759321259,1.0974564470548103
10,11.135602905140606,1.7499999999999998,1.8443870363463364,0.8573524690758482,1.3652868635553699
11,12.090083154152659,1.9,3.056993676102381,1.419616112105751,2.3054160295090362
