,scale_factor,int_measures,DS1,DS2,DST
0,0.20738427528018988,0.25,0.1635001602171216,0.03733217285276531,0.0878387090561579
1,0.3318148404483038,0.39999999999999997,0.2571609153173807,0.05980071073865419,0.14027255791801466
2,0.4562454056164177,0.5499999999999999,0.325079042108374,0.07710433826004018,0.17856467784903327
3,0.5806759707845316,0.7,0.3935845735624636,0.10640002119644985,0.21770241425616538
4,0.7051065359526455,0.8499999999999999,0.48257071311029776,0.14448475723300194,0.2675714934118676
5,0.8295371011207594,0.9999999999999999,0.5932748015125969,0.19543988045705396,0.32942464840130636
6,0.9539676662888733,1.15,0.7104079030272941,0.2528343963889735,0.42252056609730915
7,1.0783982314569873,1.3,0.8250788293074557,0.3107174229188823,0.5192509536005074
8,1.2028287966251012,1.45,0.9278570583833459,0.3651830669955999,0.6102704315545477
9,1.3272593617932151,1.5999999999999999,1.1149120283441891,0.416232885363872,0.6955816014910281
10,1.451689926961329,1.7499999999999998,1.2524694596615558,0.47167249859752686,0.7882287139972808
11,1.576120492129443,1.9,1.3390364143360922,0.5836776816693432,0.9754045651996234
12,1.7005510572975568,2.05,1.4253571514871755,0.6167394578820469,1.0306552771323583
13,1.8249816224656707,2.1999999999999997,1.506726180666582,0.650362276707813,1.0868435673608532
14,1.9494121876337847,2.3499999999999996,1.5869891850977764,0.6848044348735757,1.1444010847463548
15,2.0738427528018986,2.4999999999999996,1.6862891031280534,0.7546889597044018,1.2611876035692733
16,2.1982733179700125,2.65,1.6667988366286441,0.7605142575769417,1.2709224663487997
17,2.3227038831381264,2.8,1.6652316425507891,0.7755739194809125,1.2960892038013676
18,2.4471344483062403,2.9499999999999997,1.8946282101163245,0.8833975754334816,1.472297785090841
19,2.571565013474354,3.0999999999999996,1.986355782716759,0.9361937046248785,1.4749434742649665
20,2.695995578642468,3.2499999999999996,2.609100486067617,1.2740796380789399,2.1291598675758565
