,scale_factor,int_measures,DS1,DS2,DST
0,0.6607105100643113,0.25,0.1521483599215162,0.035574894803307826,0.08151530722197971
1,1.057136816102898,0.4,0.33710969929007273,0.07316761756619203,0.1851867617249408
2,1.4535631221414849,0.55,0.5383682937824585,0.16117551892807055,0.29871450716870973
3,1.8499894281800717,0.7000000000000002,0.6159385383142961,0.1932163983231385,0.34205586865878984
4,2.2464157342186586,0.8500000000000002,0.713620455476164,0.24822581743632818,0.41481900564593716
5,2.6428420402572455,1.0000000000000002,0.7866454463607562,0.29530648975637175,0.49349719423505223
6,3.0392683462958323,1.1500000000000004,0.8528623273111253,0.33773814872734126,0.5644062510125971
7,3.435694652334419,1.3000000000000003,0.8999993043011745,0.35955078498807946,0.600858124462533
8,3.832120958373006,1.4500000000000004,0.9506810319860229,0.38305558230422887,0.6401378285291554
9,4.228547264411593,1.6000000000000005,1.1198637363158657,0.42107919562601726,0.7036804432020055
10,4.624973570450179,1.7500000000000002,1.507218615713489,0.671842486514831,1.1227399111225127
11,5.021399876488766,1.9000000000000001,2.808193479932881,1.371301010319079,2.291629965878717
